Latitude_WGS84,Longitude_WGS84,Elev_m_NAVD88
41.551814,-83.661946,173.92
41.551817,-83.661952,173.96
41.551820,-83.661960,174.00
41.551824,-83.661967,174.06
41.551828,-83.661975,174.03
41.551833,-83.661984,173.92
41.551836,-83.661992,174.07
41.551840,-83.661999,174.04
41.551844,-83.662006,174.10
41.551847,-83.662012,174.12
41.551851,-83.662020,174.13
41.551855,-83.662026,174.06
41.551860,-83.662035,174.03
41.551865,-83.662042,174.05
41.551870,-83.662049,174.04
41.551875,-83.662057,174.08
41.551882,-83.662065,174.11
41.551886,-83.662071,174.11
41.551892,-83.662080,174.00
41.551898,-83.662088,174.12
41.551904,-83.662096,174.08
41.551909,-83.662102,174.05
41.551915,-83.662110,174.01
41.551925,-83.662123,174.11
41.551930,-83.662130,174.13
41.551937,-83.662138,174.17
41.551943,-83.662146,174.08
41.551948,-83.662153,174.13
41.551954,-83.662160,174.08
41.551961,-83.662169,174.03
41.551967,-83.662178,174.11
41.551973,-83.662184,174.06
41.551979,-83.662192,174.10
41.551986,-83.662201,174.02
41.551991,-83.662208,173.94
41.551997,-83.662217,174.00
41.552002,-83.662226,174.06
41.552007,-83.662234,174.07
41.552011,-83.662241,174.18
41.552014,-83.662248,174.24
41.552018,-83.662255,174.24
41.552021,-83.662261,174.22
41.552024,-83.662268,174.27
41.552027,-83.662274,174.30
41.552030,-83.662281,174.30
41.552033,-83.662287,174.34
41.552036,-83.662294,174.36
41.552040,-83.662302,174.36
41.552043,-83.662308,174.34
41.552047,-83.662316,174.28
41.552051,-83.662323,174.29
41.552054,-83.662330,174.30
41.552058,-83.662338,174.28
41.552062,-83.662345,174.32
41.552065,-83.662351,174.34
41.552068,-83.662357,174.36
41.552071,-83.662364,174.39
41.552074,-83.662369,174.40
41.552077,-83.662376,174.43
41.552080,-83.662381,174.46
41.552083,-83.662385,174.47
41.552085,-83.662390,174.53
41.552088,-83.662395,174.53
41.552091,-83.662399,174.53
41.552093,-83.662404,174.61
41.552095,-83.662407,174.59
41.552097,-83.662412,174.58
41.552099,-83.662415,174.61
41.552103,-83.662421,174.63
41.552104,-83.662424,174.58
41.552106,-83.662428,174.58
41.552108,-83.662433,174.57
41.552110,-83.662438,174.59
41.552112,-83.662442,174.59
41.552114,-83.662446,174.59
41.552115,-83.662449,174.56
41.552117,-83.662453,174.60
41.552118,-83.662457,174.56
41.552119,-83.662461,174.53
41.552121,-83.662466,174.53
41.552121,-83.662469,174.51
41.552122,-83.662473,174.51
41.552123,-83.662476,174.53
41.552124,-83.662480,174.51
41.552124,-83.662484,174.53
41.552125,-83.662487,174.53
41.552125,-83.662490,174.54
41.552126,-83.662494,174.58
41.552126,-83.662498,174.56
41.552126,-83.662501,174.56
41.552126,-83.662505,174.56
41.552127,-83.662509,174.58
41.552127,-83.662513,174.59
41.552127,-83.662517,174.59
41.552126,-83.662520,174.60
41.552126,-83.662524,174.60
41.552126,-83.662528,174.60
41.552125,-83.662531,174.62
41.552125,-83.662534,174.61
41.552124,-83.662536,174.61
41.552124,-83.662538,174.63
41.548729,-83.668314,173.90
41.548731,-83.668316,173.90
41.548733,-83.668318,173.94
41.548735,-83.668320,173.94
41.548736,-83.668321,173.95
41.548738,-83.668322,173.98
41.548739,-83.668322,173.98
41.548741,-83.668323,174.02
41.548744,-83.668322,174.05
41.548745,-83.668322,174.08
41.548748,-83.668321,174.09
41.548750,-83.668319,174.10
41.548753,-83.668317,174.06
41.548756,-83.668315,174.03
41.548760,-83.668312,174.06
41.548762,-83.668311,174.13
41.548766,-83.668308,174.08
41.548768,-83.668305,174.11
41.548774,-83.668300,174.09
41.548777,-83.668296,174.06
41.548781,-83.668291,174.08
41.548785,-83.668287,174.07
41.548788,-83.668283,174.03
41.548793,-83.668276,174.04
41.548797,-83.668272,174.01
41.548802,-83.668265,174.00
41.548806,-83.668260,173.99
41.548811,-83.668252,173.98
41.548817,-83.668245,173.99
41.548822,-83.668237,173.96
41.548828,-83.668228,173.97
41.548834,-83.668219,173.88
41.548840,-83.668210,173.85
41.548846,-83.668199,173.86
41.548851,-83.668190,173.75
41.548857,-83.668179,173.82
41.548863,-83.668168,173.80
41.548869,-83.668156,173.78
41.548875,-83.668145,173.74
41.548880,-83.668134,173.71
41.548887,-83.668120,173.78
41.548893,-83.668106,173.80
41.548899,-83.668092,173.80
41.548906,-83.668077,173.80
41.548913,-83.668060,173.75
41.548918,-83.668046,173.72
41.548924,-83.668033,173.74
41.548930,-83.668014,173.72
41.548935,-83.668001,173.70
41.548940,-83.667985,173.71
41.548945,-83.667970,173.77
41.548949,-83.667956,173.76
41.548955,-83.667941,173.74
41.548960,-83.667924,173.74
41.548965,-83.667908,173.71
41.548971,-83.667890,173.68
41.548979,-83.667865,173.69
41.548984,-83.667849,173.70
41.548987,-83.667837,173.69
41.548993,-83.667819,173.67
41.548998,-83.667801,173.68
41.549003,-83.667785,173.61
41.549007,-83.667772,173.63
41.549013,-83.667751,173.60
41.549019,-83.667732,173.53
41.549024,-83.667714,173.74
41.549029,-83.667695,173.71
41.549033,-83.667680,173.65
41.549037,-83.667663,173.66
41.549042,-83.667643,173.78
41.549045,-83.667628,173.72
41.549049,-83.667611,173.68
41.549054,-83.667593,173.64
41.549057,-83.667581,173.64
41.549063,-83.667553,173.58
41.549068,-83.667533,173.58
41.549074,-83.667511,173.48
41.549078,-83.667494,173.48
41.549085,-83.667470,173.44
41.549089,-83.667453,173.41
41.549094,-83.667436,173.42
41.549099,-83.667417,173.81
41.549105,-83.667395,173.74
41.549109,-83.667379,173.93
41.549113,-83.667361,173.88
41.549117,-83.667344,173.82
41.549122,-83.667324,173.80
41.549126,-83.667304,174.02
41.549129,-83.667285,174.11
41.549133,-83.667265,174.05
41.549136,-83.667249,174.15
41.549139,-83.667233,174.06
41.549143,-83.667208,174.15
41.549147,-83.667187,174.18
41.549151,-83.667166,173.99
41.549155,-83.667142,173.94
41.549159,-83.667124,173.91
41.549163,-83.667103,173.93
41.549168,-83.667080,173.61
41.549173,-83.667059,173.60
41.549177,-83.667042,173.56
41.549182,-83.667022,173.53
41.549188,-83.666997,173.43
41.549193,-83.666975,173.41
41.549198,-83.666955,173.47
41.549204,-83.666934,173.44
41.549210,-83.666912,173.34
41.549215,-83.666895,173.32
41.549220,-83.666874,173.28
41.549225,-83.666857,173.19
41.549230,-83.666841,173.29
41.549236,-83.666819,173.29
41.549242,-83.666800,173.40
41.549247,-83.666782,173.40
41.549254,-83.666761,173.45
41.549260,-83.666739,173.44
41.549266,-83.666721,173.36
41.549272,-83.666699,173.36
41.549278,-83.666680,173.36
41.549283,-83.666663,173.34
41.549291,-83.666637,173.28
41.549298,-83.666615,173.20
41.549304,-83.666593,173.16
41.549310,-83.666574,173.27
41.549316,-83.666555,173.21
41.549322,-83.666537,173.17
41.549328,-83.666518,173.32
41.549334,-83.666496,173.48
41.549341,-83.666473,173.37
41.549347,-83.666452,173.34
41.549354,-83.666429,173.30
41.549360,-83.666412,173.24
41.549366,-83.666391,173.33
41.549375,-83.666364,173.26
41.549382,-83.666343,173.26
41.549389,-83.666321,173.23
41.549395,-83.666303,173.17
41.549401,-83.666284,173.19
41.549408,-83.666264,173.22
41.549414,-83.666244,173.20
41.549420,-83.666224,173.22
41.549427,-83.666205,173.21
41.549434,-83.666185,173.20
41.549440,-83.666168,173.19
41.549446,-83.666148,173.20
41.549453,-83.666131,173.19
41.549460,-83.666112,173.19
41.549466,-83.666096,173.17
41.549472,-83.666079,173.16
41.549480,-83.666061,173.14
41.549486,-83.666047,173.13
41.549492,-83.666032,173.10
41.549500,-83.666014,173.08
41.549508,-83.665997,173.05
41.549514,-83.665985,173.14
41.549523,-83.665966,173.38
41.549531,-83.665949,173.58
41.549538,-83.665932,173.68
41.549545,-83.665917,173.47
41.549551,-83.665902,173.32
41.549560,-83.665882,173.43
41.549567,-83.665865,173.58
41.549575,-83.665848,173.70
41.549582,-83.665830,173.75
41.549589,-83.665812,173.87
41.549597,-83.665794,173.87
41.549602,-83.665781,173.92
41.549608,-83.665767,173.84
41.549616,-83.665747,173.90
41.549622,-83.665731,173.87
41.549630,-83.665712,173.93
41.549635,-83.665698,173.95
41.549642,-83.665682,173.98
41.549649,-83.665663,173.89
41.549656,-83.665647,173.94
41.549663,-83.665629,173.90
41.549670,-83.665612,173.92
41.549676,-83.665599,173.86
41.549685,-83.665578,173.79
41.549692,-83.665562,173.80
41.549699,-83.665544,173.83
41.549707,-83.665527,173.88
41.549716,-83.665507,173.93
41.549725,-83.665489,173.84
41.549731,-83.665474,173.87
41.549738,-83.665458,173.79
41.549748,-83.665438,173.70
41.549754,-83.665422,173.63
41.549762,-83.665405,173.59
41.549771,-83.665385,173.73
41.549779,-83.665367,173.62
41.549789,-83.665344,173.58
41.549798,-83.665323,173.59
41.549807,-83.665303,173.56
41.549815,-83.665285,173.55
41.549824,-83.665264,173.59
41.549834,-83.665243,173.50
41.549842,-83.665225,173.47
41.549851,-83.665204,173.39
41.549860,-83.665183,173.40
41.549870,-83.665162,173.23
41.549880,-83.665142,173.21
41.549890,-83.665123,173.26
41.549900,-83.665104,173.29
41.549909,-83.665086,173.34
41.549918,-83.665070,173.32
41.549927,-83.665052,173.30
41.549938,-83.665033,173.32
41.549947,-83.665017,173.35
41.549958,-83.664998,173.30
41.549966,-83.664984,173.33
41.549975,-83.664970,173.34
41.549982,-83.664958,173.36
41.549990,-83.664944,173.38
41.549998,-83.664932,173.42
41.550005,-83.664920,173.43
41.550013,-83.664906,173.47
41.550023,-83.664891,173.51
41.550031,-83.664877,173.52
41.550041,-83.664862,173.54
41.550050,-83.664849,173.58
41.550058,-83.664836,173.60
41.550067,-83.664823,173.65
41.550074,-83.664811,173.65
41.550082,-83.664801,173.66
41.550088,-83.664791,173.70
41.550095,-83.664781,173.74
41.550102,-83.664770,173.77
41.550108,-83.664762,173.76
41.550116,-83.664751,173.77
41.550121,-83.664744,173.76
41.550128,-83.664734,173.75
41.550135,-83.664724,173.73
41.550142,-83.664714,173.73
41.550148,-83.664706,173.73
41.550156,-83.664695,173.76
41.550163,-83.664686,173.77
41.550170,-83.664677,173.76
41.550180,-83.664665,173.78
41.550189,-83.664654,173.88
41.550376,-83.664659,174.86
41.550377,-83.664661,174.86
41.550378,-83.664663,174.88
41.550379,-83.664665,174.89
41.550380,-83.664667,174.88
41.550380,-83.664668,174.87
41.550381,-83.664669,174.89
41.550381,-83.664671,174.89
41.550382,-83.664672,174.89
41.550382,-83.664673,174.89
41.550383,-83.664675,174.90
41.550383,-83.664676,174.93
41.550383,-83.664677,174.92
41.550384,-83.664679,174.91
41.550384,-83.664680,174.92
41.550384,-83.664681,174.91
41.550384,-83.664682,174.94
41.550384,-83.664683,174.94
41.550383,-83.664684,174.93
41.550383,-83.664685,174.93
41.550382,-83.664685,174.94
41.550381,-83.664686,174.95
41.550380,-83.664686,174.94
41.550380,-83.664686,174.97
41.550379,-83.664685,175.00
41.550377,-83.664685,174.97
41.550376,-83.664684,174.99
41.550375,-83.664683,174.96
41.550374,-83.664683,175.07
41.550372,-83.664682,174.95
41.550370,-83.664681,174.93
41.550369,-83.664680,174.90
41.550367,-83.664678,174.90
41.550365,-83.664677,174.87
41.550364,-83.664676,174.89
41.550362,-83.664675,174.87
41.550360,-83.664673,174.86
41.550358,-83.664672,174.87
41.550356,-83.664670,174.87
41.550355,-83.664668,174.86
41.550353,-83.664667,174.84
41.550350,-83.664664,174.78
41.550349,-83.664663,174.78
41.550347,-83.664661,174.72
41.550344,-83.664658,174.69
41.550342,-83.664655,174.69
41.550339,-83.664653,174.67
41.550337,-83.664650,174.63
41.550335,-83.664648,174.65
41.550333,-83.664645,174.63
41.550331,-83.664643,174.59
41.550328,-83.664640,174.60
41.550326,-83.664637,174.59
41.550323,-83.664634,174.51
41.550321,-83.664631,174.46
41.550318,-83.664627,174.41
41.550316,-83.664625,174.45
41.550312,-83.664622,174.46
41.550309,-83.664618,174.39
41.550306,-83.664615,174.37
41.550302,-83.664611,174.36
41.550299,-83.664609,174.37
41.550296,-83.664605,174.28
41.550293,-83.664602,174.36
41.550289,-83.664598,174.30
41.550285,-83.664594,174.20
41.550281,-83.664591,174.18
41.550278,-83.664587,174.17
41.550274,-83.664583,174.14
41.550271,-83.664579,174.15
41.550267,-83.664575,174.16
41.550262,-83.664570,174.12
41.550259,-83.664565,174.14
41.550255,-83.664562,174.12
41.550250,-83.664555,174.09
41.550246,-83.664550,174.04
41.550241,-83.664544,173.95
41.550237,-83.664539,173.90
41.550234,-83.664535,173.85
41.550229,-83.664530,173.67
41.550225,-83.664526,173.67
41.550221,-83.664521,173.68
41.550216,-83.664515,173.71
41.550212,-83.664510,173.72
41.550209,-83.664506,173.75
41.550204,-83.664501,173.75
41.550200,-83.664496,173.81
41.550197,-83.664492,173.89
41.550192,-83.664486,173.91
41.550187,-83.664482,173.79
41.550183,-83.664478,173.80
41.550178,-83.664474,173.82
41.550173,-83.664469,173.83
41.550168,-83.664465,173.67
41.550164,-83.664463,173.74
41.550158,-83.664459,173.75
41.550153,-83.664456,173.75
41.550147,-83.664452,173.75
41.550142,-83.664449,173.76
41.550137,-83.664446,173.80
41.550131,-83.664443,173.73
41.550126,-83.664441,173.77
41.550120,-83.664438,173.77
41.550115,-83.664435,173.76
41.550109,-83.664433,173.78
41.550103,-83.664430,173.79
41.550098,-83.664428,173.85
41.550092,-83.664426,173.88
41.550087,-83.664424,173.87
41.550082,-83.664422,173.87
41.550076,-83.664419,173.91
41.550069,-83.664416,173.99
41.550063,-83.664414,174.00
41.550058,-83.664413,174.03
41.550052,-83.664411,174.08
41.550046,-83.664409,173.67
41.550040,-83.664407,173.73
41.550033,-83.664406,173.79
41.550027,-83.664404,173.78
41.550022,-83.664402,173.87
41.550016,-83.664400,173.93
41.550008,-83.664398,174.00
41.550002,-83.664396,173.99
41.549995,-83.664394,173.80
41.549989,-83.664392,173.82
41.549982,-83.664389,173.88
41.549976,-83.664387,173.57
41.549970,-83.664385,173.65
41.549963,-83.664381,173.61
41.549955,-83.664378,173.64
41.549949,-83.664376,173.83
41.549942,-83.664374,173.72
41.549934,-83.664372,173.83
41.549927,-83.664369,173.88
41.549920,-83.664367,173.84
41.549914,-83.664365,173.82
41.549907,-83.664363,173.54
41.549900,-83.664361,173.53
41.549890,-83.664358,173.59
41.549883,-83.664355,173.58
41.549875,-83.664352,173.66
41.549867,-83.664350,173.72
41.549860,-83.664349,173.84
41.549851,-83.664348,173.74
41.549843,-83.664347,173.79
41.549835,-83.664345,173.80
41.549827,-83.664344,173.89
41.549818,-83.664342,173.80
41.549810,-83.664340,173.84
41.549802,-83.664338,173.82
41.549795,-83.664336,173.88
41.549787,-83.664334,173.85
41.549778,-83.664332,173.88
41.549770,-83.664329,173.78
41.549762,-83.664327,174.01
41.549753,-83.664325,174.09
41.549745,-83.664323,173.94
41.549735,-83.664320,174.02
41.549727,-83.664317,173.95
41.549718,-83.664313,173.92
41.549710,-83.664310,174.01
41.549701,-83.664308,173.80
41.549692,-83.664306,173.87
41.549685,-83.664304,173.82
41.549676,-83.664302,173.85
41.549668,-83.664300,173.88
41.549659,-83.664298,174.03
41.549652,-83.664296,173.84
41.549643,-83.664294,174.05
41.549635,-83.664291,173.83
41.549628,-83.664289,173.89
41.549621,-83.664287,174.01
41.549613,-83.664285,174.11
41.549605,-83.664282,174.14
41.549599,-83.664278,174.03
41.549593,-83.664274,174.01
41.549589,-83.664270,174.01
41.549585,-83.664266,174.10
41.549581,-83.664261,174.04
41.549577,-83.664257,174.11
41.549574,-83.664252,174.20
41.549571,-83.664247,174.11
41.549569,-83.664243,174.10
41.549565,-83.664238,174.10
41.549563,-83.664232,174.13
41.549560,-83.664227,174.07
41.549558,-83.664222,174.03
41.549556,-83.664217,174.11
41.549554,-83.664212,174.14
41.549553,-83.664208,174.11
41.549551,-83.664204,174.11
41.549548,-83.664199,174.11
41.549546,-83.664194,174.18
41.549544,-83.664192,174.17
41.549541,-83.664188,174.14
41.549538,-83.664185,174.21
41.549536,-83.664184,174.22
41.549531,-83.664181,174.21
41.549529,-83.664180,174.23
41.549526,-83.664179,174.30
41.549524,-83.664177,174.30
41.549521,-83.664176,174.26
41.549519,-83.664175,174.24
41.549516,-83.664173,174.26
41.549514,-83.664172,174.22
41.549511,-83.664171,174.23
41.549509,-83.664170,174.17
41.549506,-83.664169,174.17
41.549503,-83.664168,174.19
41.549501,-83.664167,174.20
41.549498,-83.664166,174.31
41.549496,-83.664165,174.26
41.549494,-83.664164,174.32
41.549492,-83.664163,174.35
41.549490,-83.664162,174.31
41.549488,-83.664161,174.30
41.549486,-83.664160,174.30
41.549484,-83.664159,174.30
41.549397,-83.668271,175.34
41.549398,-83.668270,175.37
41.549398,-83.668270,174.89
41.549397,-83.668270,175.43
41.549396,-83.668269,175.44
41.549396,-83.668269,175.43
41.549396,-83.668269,175.43
41.549397,-83.668270,175.44
41.549397,-83.668270,175.43
41.549397,-83.668270,175.43
41.549397,-83.668270,175.43
41.549397,-83.668269,175.37
41.549397,-83.668270,175.37
41.549397,-83.668269,175.44
41.549397,-83.668269,175.44
41.549396,-83.668268,175.45
41.549396,-83.668268,175.45
41.549396,-83.668268,175.45
41.549396,-83.668268,175.44
41.549396,-83.668268,175.44
41.549396,-83.668268,175.44
41.549396,-83.668268,175.45
41.549396,-83.668268,175.45
41.549396,-83.668268,175.44
41.549396,-83.668268,175.44
41.549396,-83.668268,175.44
41.549396,-83.668268,175.45
41.549396,-83.668268,175.44
41.549396,-83.668268,175.44
41.549396,-83.668268,175.45
41.549396,-83.668268,175.44
41.549396,-83.668268,175.44
41.549396,-83.668268,175.44
41.549396,-83.668268,175.45
41.549396,-83.668268,175.44
41.549396,-83.668268,175.45
41.549396,-83.668268,175.45
41.549396,-83.668268,175.44
41.549396,-83.668268,175.44
41.549396,-83.668268,175.44
41.549396,-83.668268,175.44
41.549396,-83.668268,175.45
41.549396,-83.668268,175.44
41.549396,-83.668269,175.44
41.549396,-83.668269,175.45
41.549396,-83.668268,175.44
41.549396,-83.668268,175.41
41.549396,-83.668266,175.42
41.549395,-83.668265,175.43
41.549395,-83.668264,175.42
41.549395,-83.668263,175.40
41.549395,-83.668263,175.37
41.549395,-83.668263,175.38
41.549394,-83.668263,175.41
41.549394,-83.668263,175.44
41.549394,-83.668262,175.43
41.549394,-83.668262,175.43
41.549394,-83.668261,175.45
41.549394,-83.668261,175.44
41.549393,-83.668261,175.44
41.549394,-83.668260,175.42
41.549394,-83.668261,175.42
41.549393,-83.668261,175.48
41.549392,-83.668260,175.49
41.549391,-83.668255,175.40
41.549389,-83.668253,174.75
41.549388,-83.668252,175.44
41.549388,-83.668252,175.45
41.549388,-83.668252,175.46
41.549388,-83.668253,175.45
41.549388,-83.668253,175.47
41.549388,-83.668253,175.48
41.549387,-83.668252,175.45
41.549387,-83.668252,175.46
41.549386,-83.668251,175.44
41.549386,-83.668251,175.46
41.549384,-83.668251,175.47
41.549382,-83.668250,175.08
41.549382,-83.668250,175.04
41.549381,-83.668253,175.49
41.549381,-83.668252,175.06
41.549379,-83.668253,175.47
41.549379,-83.668251,175.47
41.549378,-83.668250,175.45
41.549378,-83.668250,175.38
41.549378,-83.668254,175.47
41.549378,-83.668260,175.25
41.549378,-83.668259,175.29
41.549377,-83.668259,175.07
41.549377,-83.668260,175.32
41.549376,-83.668260,175.27
41.549376,-83.668260,175.25
41.549376,-83.668260,175.32
41.549376,-83.668261,175.29
41.549376,-83.668261,175.30
41.549376,-83.668261,175.29
41.549376,-83.668261,175.29
41.549376,-83.668261,175.28
41.549376,-83.668261,175.28
41.549376,-83.668261,175.27
41.549373,-83.668261,175.04
41.549372,-83.668261,175.29
41.549372,-83.668261,175.27
41.549371,-83.668261,175.29
41.549370,-83.668261,175.28
41.549369,-83.668261,175.26
41.549369,-83.668260,175.32
41.549368,-83.668260,175.30
41.549366,-83.668259,175.30
41.549365,-83.668260,175.26
41.549364,-83.668260,175.28
41.549362,-83.668260,175.28
41.549361,-83.668259,175.25
41.549359,-83.668259,175.26
41.549357,-83.668259,175.24
41.549356,-83.668259,175.24
41.549354,-83.668259,175.25
41.549352,-83.668259,175.22
41.549350,-83.668259,175.23
41.549348,-83.668260,175.20
41.549346,-83.668260,175.21
41.549343,-83.668260,175.15
41.549341,-83.668260,175.14
41.549339,-83.668260,175.11
41.549336,-83.668254,175.30
41.549334,-83.668252,175.36
41.549333,-83.668253,175.32
41.549332,-83.668256,175.30
41.549331,-83.668256,175.30
41.549330,-83.668257,175.31
41.549329,-83.668257,175.27
41.549328,-83.668258,175.29
41.549327,-83.668257,175.27
41.549326,-83.668258,175.27
41.549326,-83.668258,175.27
41.549326,-83.668257,175.25
41.549326,-83.668256,175.26
41.549326,-83.668255,175.25
41.549327,-83.668256,175.27
41.549327,-83.668256,175.28
41.549328,-83.668257,175.27
41.549329,-83.668257,175.27
41.549330,-83.668257,175.28
41.549330,-83.668256,175.22
41.549330,-83.668257,175.26
41.549330,-83.668259,175.26
41.549330,-83.668259,175.27
41.549330,-83.668259,175.26
41.549330,-83.668261,175.27
41.549330,-83.668261,175.24
41.549330,-83.668261,175.26
41.549330,-83.668262,175.26
41.549330,-83.668262,175.26
41.549330,-83.668263,175.25
41.549330,-83.668263,175.25
41.549330,-83.668264,175.25
41.549330,-83.668264,175.25
41.549330,-83.668264,175.25
41.549330,-83.668265,175.27
41.549330,-83.668265,175.25
41.549330,-83.668265,175.28
41.549330,-83.668266,175.27
41.549330,-83.668266,175.28
41.549330,-83.668266,175.28
41.549331,-83.668267,175.30
41.549332,-83.668268,175.28
41.549333,-83.668268,175.28
41.549335,-83.668269,175.29
41.549336,-83.668269,175.30
41.549336,-83.668270,175.32
41.549337,-83.668270,175.34
41.549336,-83.668270,175.31
41.549335,-83.668271,175.32
41.549333,-83.668271,175.32
41.549332,-83.668270,175.30
41.549329,-83.668270,175.30
41.549327,-83.668270,175.30
41.549325,-83.668269,175.28
41.549322,-83.668268,175.22
41.549320,-83.668267,175.21
41.549317,-83.668266,175.19
41.549315,-83.668265,175.18
41.549313,-83.668264,175.14
41.549311,-83.668264,175.09
41.549309,-83.668263,175.08
41.549307,-83.668262,175.06
41.549304,-83.668262,175.05
41.549303,-83.668261,175.01
41.549302,-83.668260,175.02
41.549299,-83.668260,175.04
41.549297,-83.668259,174.99
41.549296,-83.668258,174.96
41.549294,-83.668258,174.98
41.549293,-83.668257,174.96
41.549291,-83.668256,174.92
41.549290,-83.668256,174.92
41.549288,-83.668255,174.93
41.549287,-83.668255,174.86
41.549287,-83.668254,174.84
41.549285,-83.668254,174.82
41.549284,-83.668254,174.83
41.549283,-83.668254,174.78
41.549282,-83.668255,174.77
41.549281,-83.668255,174.77
41.549279,-83.668256,174.79
41.549278,-83.668257,174.78
41.549276,-83.668258,174.80
41.549275,-83.668259,174.81
41.549273,-83.668261,174.80
41.549272,-83.668262,174.67
41.549270,-83.668264,174.65
41.549268,-83.668265,174.63
41.549267,-83.668266,174.60
41.549265,-83.668269,174.58
41.549263,-83.668271,174.56
41.549260,-83.668273,174.57
41.549257,-83.668276,174.56
41.549255,-83.668278,174.56
41.549253,-83.668281,174.53
41.549250,-83.668283,174.50
41.549247,-83.668286,174.45
41.549246,-83.668288,174.42
41.549242,-83.668290,174.40
41.549239,-83.668292,174.39
41.549235,-83.668294,174.37
41.549232,-83.668297,174.36
41.549228,-83.668298,174.32
41.549225,-83.668300,174.28
41.549221,-83.668301,174.27
41.549219,-83.668303,174.26
41.549214,-83.668304,174.24
41.549211,-83.668306,174.22
41.549206,-83.668306,174.20
41.549202,-83.668307,174.17
41.549198,-83.668308,174.13
41.549193,-83.668307,174.05
41.549188,-83.668307,173.94
41.549184,-83.668306,173.85
41.549179,-83.668305,173.73
41.549173,-83.668302,173.62
41.549167,-83.668299,173.59
41.549162,-83.668297,173.59
41.549156,-83.668294,173.65
41.549148,-83.668289,173.60
41.549142,-83.668286,173.62
41.549136,-83.668283,173.62
41.549130,-83.668280,173.65
41.549123,-83.668277,173.67
41.549116,-83.668274,173.66
41.549110,-83.668271,173.56
41.549104,-83.668268,173.58
41.549097,-83.668265,173.61
41.549090,-83.668261,173.63
41.549083,-83.668256,173.66
41.549078,-83.668254,173.66
41.549072,-83.668249,173.63
41.549065,-83.668244,173.65
41.549059,-83.668241,173.65
41.549053,-83.668237,173.73
41.549046,-83.668234,173.76
41.549040,-83.668230,173.77
41.549034,-83.668226,173.78
41.549027,-83.668222,173.77
41.549022,-83.668218,173.80
41.549016,-83.668213,173.77
41.549010,-83.668208,173.79
41.549005,-83.668205,173.73
41.549000,-83.668201,173.80
41.548994,-83.668198,173.81
41.548989,-83.668194,173.86
41.548984,-83.668190,173.79
41.548979,-83.668186,173.82
41.548973,-83.668182,173.79
41.548969,-83.668179,173.80
41.548965,-83.668176,173.81
41.548960,-83.668172,173.82
41.548955,-83.668169,173.83
41.548951,-83.668166,173.82
41.548944,-83.668161,173.80
41.548940,-83.668158,173.79
41.548936,-83.668154,173.73
41.548932,-83.668151,173.77
41.548927,-83.668147,173.81
41.548923,-83.668144,173.84
41.548919,-83.668141,173.81
41.548914,-83.668137,173.80
41.548910,-83.668134,173.84
41.548904,-83.668129,173.84
41.548899,-83.668126,173.83
41.548894,-83.668122,173.82
41.548889,-83.668117,173.81
41.548884,-83.668113,173.80
41.548879,-83.668109,173.84
41.548873,-83.668105,173.84
41.548869,-83.668101,173.83
41.548863,-83.668096,173.81
41.548858,-83.668092,173.84
41.548852,-83.668088,173.83
41.548848,-83.668084,173.80
41.548842,-83.668081,173.80
41.548836,-83.668078,173.79
41.548831,-83.668074,173.80
41.548826,-83.668070,173.68
41.548820,-83.668066,173.77
41.548815,-83.668062,173.87
41.548810,-83.668059,173.86
41.548804,-83.668055,173.87
41.548798,-83.668051,173.85
41.548793,-83.668047,173.85
41.548788,-83.668044,173.86
41.548783,-83.668042,173.89
41.548777,-83.668039,173.86
41.548773,-83.668037,173.87
41.548769,-83.668036,174.05
41.548764,-83.668033,174.07
41.548759,-83.668031,174.00
41.548755,-83.668030,174.03
41.548749,-83.668028,174.02
41.548745,-83.668027,174.05
41.548740,-83.668026,174.01
41.548736,-83.668025,174.02
41.548731,-83.668025,173.97
41.548726,-83.668025,173.96
41.548721,-83.668025,173.99
41.548715,-83.668024,173.85
41.548709,-83.668024,173.90
41.548705,-83.668024,173.90
41.548700,-83.668024,173.88
41.548694,-83.668025,173.88
41.548688,-83.668025,173.91
41.548683,-83.668026,174.06
41.548676,-83.668027,174.03
41.548671,-83.668027,174.04
41.548666,-83.668028,174.06
41.548660,-83.668029,174.02
41.548655,-83.668030,174.02
41.548650,-83.668031,173.99
41.548645,-83.668032,174.05
41.548638,-83.668033,174.03
41.548634,-83.668034,174.03
41.548628,-83.668035,174.00
41.548623,-83.668037,173.95
41.548617,-83.668039,173.93
41.548612,-83.668040,173.90
41.548603,-83.668043,173.84
41.548595,-83.668046,173.84
41.548588,-83.668048,173.80
41.548580,-83.668050,173.84
41.548574,-83.668052,173.83
41.548565,-83.668054,173.83
41.548559,-83.668055,173.80
41.548552,-83.668055,173.81
41.548546,-83.668055,173.78
41.548538,-83.668054,173.76
41.548531,-83.668052,173.72
41.548524,-83.668051,173.69
41.548517,-83.668048,173.74
41.548509,-83.668046,173.84
41.548503,-83.668043,174.36
41.548495,-83.668039,174.19
41.548487,-83.668035,174.50
41.548482,-83.668033,174.48
41.548479,-83.668031,174.35
41.548473,-83.668028,174.35
41.548469,-83.668026,174.45
41.548463,-83.668023,174.36
41.548459,-83.668020,174.34
41.548454,-83.668018,174.39
41.548448,-83.668015,174.33
41.548444,-83.668014,174.42
41.548440,-83.668012,174.40
41.548435,-83.668010,174.37
